area,bedrooms,bathrooms,balcony,location,price
2534,4,4,1,Nagpur,11085000
3118,5,5,3,Nagpur,12890000
2673,4,4,1,Nagpur,14570000
2557,3,3,1,Nagpur,19595000
1323,3,3,1,Nagpur,5320000
2532,3,3,2,Nagpur,12960000
2491,3,4,1,Nagpur,14350000
3214,5,5,3,Nagpur,13175000
2156,3,3,1,Nagpur,8330000
2619,4,4,1,Nagpur,12455000
2472,3,4,0,Nagpur,10405000
1336,3,4,3,Nagpur,4860000
1043,2,2,0,Nagpur,4230000
1464,2,2,1,Nagpur,4495000
2736,4,5,2,Nagpur,12780000
623,1,1,2,Nagpur,2930000
2543,3,3,3,Nagpur,16700000
2085,4,4,1,Nagpur,13675000
3232,4,4,2,Nagpur,18845000
590,1,2,3,Nagpur,2215000
684,2,2,0,Nagpur,2445000
2173,5,5,0,Nagpur,13330000
2398,5,5,2,Nagpur,8305000
2136,3,4,1,Nagpur,15320000
2120,3,3,0,Nagpur,18710000
957,3,3,1,Nagpur,3765000
2290,3,4,2,Nagpur,15495000
2483,4,4,3,Nagpur,17975000
1769,3,4,3,Nagpur,9270000
2605,4,4,3,Nagpur,18960000
3249,3,3,0,Nagpur,18070000
2896,5,5,3,Nagpur,20890000
3375,5,5,3,Nagpur,25640000
3102,4,4,3,Nagpur,23705000
576,2,3,2,Nagpur,2675000
2418,4,5,0,Nagpur,12630000
554,1,1,3,Nagpur,2230000
650,1,2,3,Nagpur,3520000
1010,3,3,2,Nagpur,5135000
3409,4,5,2,Nagpur,10930000
1307,3,4,0,Nagpur,5210000
2392,3,3,2,Nagpur,20590000
1648,5,5,0,Nagpur,8515000
1394,3,4,0,Nagpur,6515000
1691,5,5,0,Nagpur,7860000
3379,5,5,0,Nagpur,19650000
2809,4,5,1,Nagpur,17310000
2628,3,3,1,Nagpur,17740000
2067,3,3,3,Nagpur,12525000
2426,5,6,3,Nagpur,14940000
1922,5,5,1,Nagpur,6730000
728,1,1,2,Nagpur,1480000
1100,2,2,3,Nagpur,4235000
1552,3,3,1,Nagpur,6445000
2694,3,3,1,Nagpur,14020000
3401,5,6,1,Nagpur,17090000
1044,2,3,0,Nagpur,3540000
3436,5,5,2,Nagpur,19040000
3318,3,3,2,Nagpur,14415000
1665,4,4,2,Nagpur,7470000
2317,5,6,1,Nagpur,17025000
2008,3,4,1,Nagpur,9995000
3399,3,4,2,Nagpur,17880000
1645,3,3,1,Nagpur,8490000
2252,5,5,3,Nagpur,15305000
1086,3,4,3,Nagpur,4730000
2906,3,3,1,Nagpur,4545000
918,2,2,2,Nagpur,3870000
2153,3,3,2,Nagpur,10620000
2475,5,5,1,Nagpur,12615000
1194,3,3,3,Nagpur,2565000
929,2,2,1,Nagpur,3290000
2661,3,3,1,Nagpur,12830000
1820,3,3,1,Nagpur,10685000
2557,3,3,1,Nagpur,24755000
2805,4,5,1,Nagpur,13135000
2188,3,4,2,Nagpur,15185000
2316,5,6,2,Nagpur,11280000
1027,2,2,0,Nagpur,3420000
2807,5,5,2,Nagpur,20325000
2643,3,4,3,Nagpur,17140000
533,1,2,0,Nagpur,2915000
2731,5,6,1,Nagpur,15855000
1484,2,2,1,Nagpur,7005000
1885,3,3,0,Nagpur,6605000
1880,3,4,1,Nagpur,10035000
2541,3,3,1,Nagpur,19530000
2094,3,3,3,Nagpur,11810000
1559,5,5,1,Nagpur,3970000
2235,3,4,1,Nagpur,13110000
3392,3,3,1,Nagpur,8440000
1695,3,3,3,Nagpur,8505000
2343,4,4,2,Nagpur,11545000
1003,3,3,0,Nagpur,1285000
1176,2,2,2,Nagpur,3465000
2493,4,5,1,Nagpur,14810000
1557,3,3,3,Nagpur,9185000
3431,4,5,1,Nagpur,17190000
1132,3,3,0,Nagpur,2995000
636,1,2,2,Nagpur,1725000
2067,3,4,2,Nagpur,12100000
882,2,2,1,Nagpur,2410000
2702,3,3,1,Nagpur,23685000
2467,4,5,2,Nagpur,10470000
3422,3,3,1,Nagpur,18930000
2885,4,5,0,Nagpur,15965000
3488,3,3,3,Nagpur,26145000
2409,5,5,1,Nagpur,21180000
2072,3,3,1,Nagpur,6775000
815,3,3,3,Nagpur,3890000
3417,5,6,1,Nagpur,25035000
2535,3,3,2,Nagpur,15535000
1945,4,4,3,Nagpur,11065000
856,2,2,1,Nagpur,4310000
3166,4,4,1,Nagpur,15320000
1369,2,2,0,Nagpur,4555000
978,3,3,1,Nagpur,5390000
2575,3,3,3,Nagpur,21215000
1729,3,3,3,Nagpur,8335000
978,3,4,1,Nagpur,2865000
2793,5,5,1,Nagpur,13150000
2455,3,3,1,Nagpur,20610000
1757,3,3,0,Nagpur,9190000
2259,3,4,0,Nagpur,13540000
3055,4,5,1,Nagpur,22530000
576,2,2,3,Nagpur,2475000
1861,3,3,1,Nagpur,8945000
1968,3,4,3,Nagpur,9610000
1080,3,3,0,Nagpur,5990000
2823,4,4,0,Nagpur,14300000
1424,3,4,2,Nagpur,6595000
2934,5,6,2,Nagpur,18885000
958,2,2,3,Nagpur,3930000
1030,3,3,2,Nagpur,5825000
1916,3,3,0,Nagpur,9655000
2680,3,3,3,Nagpur,16640000
2103,3,4,3,Nagpur,12600000
1758,4,4,3,Nagpur,7105000
2994,4,4,1,Nagpur,14610000
2783,3,3,1,Nagpur,14145000
1805,4,4,2,Nagpur,9065000
1736,4,4,1,Nagpur,11820000
609,1,1,3,Nagpur,3515000
2245,4,4,2,Nagpur,12645000
1292,3,4,0,Nagpur,5175000
914,3,3,0,Nagpur,2670000
2575,3,3,1,Nagpur,14355000
1340,2,2,0,Nagpur,6165000
749,2,3,3,Nagpur,2760000
746,1,1,1,Nagpur,3770000
3181,3,3,0,Nagpur,20335000
3141,3,3,3,Nagpur,14240000
2695,4,4,2,Nagpur,20225000
996,3,3,3,Nagpur,5805000
928,2,2,1,Nagpur,3640000
2288,3,3,2,Nagpur,13480000
901,3,4,2,Nagpur,3985000
1981,3,3,0,Nagpur,10815000
2657,4,5,2,Nagpur,19525000
1359,3,3,0,Nagpur,6895000
2648,4,4,2,Nagpur,15965000
1765,4,5,1,Nagpur,9115000
2239,4,5,2,Nagpur,13565000
1431,2,3,2,Nagpur,4770000
1475,2,2,2,Nagpur,3175000
3365,3,3,2,Nagpur,13250000
1884,5,5,3,Nagpur,8475000
2621,4,4,0,Nagpur,13335000
2370,4,5,3,Nagpur,11875000
1000,2,3,1,Nagpur,4700000
2427,4,4,0,Nagpur,7425000
2384,3,3,3,Nagpur,17005000
835,2,2,3,Nagpur,2495000
3096,5,5,1,Nagpur,19705000
2611,4,5,0,Nagpur,21285000
2346,5,5,0,Nagpur,13625000
2641,3,4,0,Nagpur,15360000
2862,4,4,2,Nagpur,16325000
2151,3,3,0,Nagpur,8915000
1201,3,3,3,Nagpur,5205000
1812,4,5,3,Nagpur,10465000
600,2,2,1,Nagpur,1295000
3420,3,3,0,Nagpur,18220000
1226,3,3,1,Nagpur,3015000
1078,2,2,1,Nagpur,5155000
2805,4,5,0,Nagpur,9365000
3166,3,3,0,Nagpur,30920000
3395,4,4,0,Nagpur,25940000
3053,3,3,1,Nagpur,14380000
3409,3,3,3,Nagpur,18115000
514,1,1,2,Nagpur,3035000
3258,3,3,2,Nagpur,23990000
1845,5,5,3,Nagpur,9560000
908,2,2,2,Nagpur,3415000
2410,4,4,2,Nagpur,12715000
2819,3,3,1,Nagpur,16195000
3131,3,4,3,Nagpur,28810000
1817,4,4,2,Nagpur,11170000
1576,4,5,3,Nagpur,10870000
604,1,1,2,Nagpur,2215000
923,3,4,2,Nagpur,5155000
1956,3,3,3,Nagpur,12540000
928,2,2,1,Nagpur,6040000
1286,2,2,1,Nagpur,4630000
803,2,2,1,Nagpur,4590000
3115,3,3,1,Nagpur,17305000
1452,3,3,2,Nagpur,10530000
1056,3,3,3,Nagpur,4185000
1488,3,3,2,Nagpur,4155000
2164,3,3,2,Nagpur,9030000
1087,2,3,0,Nagpur,4985000
1827,3,3,3,Nagpur,6670000
1412,3,3,1,Nagpur,3790000
2311,4,5,3,Nagpur,17285000
3054,3,4,3,Nagpur,14180000
2142,4,4,1,Nagpur,14790000
3115,4,4,3,Nagpur,21235000
2444,4,4,3,Nagpur,21670000
1959,3,3,3,Nagpur,9240000
3132,3,3,0,Nagpur,22695000
1798,5,5,3,Nagpur,6025000
1042,3,3,0,Nagpur,4320000
3428,3,3,1,Nagpur,18015000
1807,4,4,2,Nagpur,7165000
1884,3,3,2,Nagpur,8105000
1975,5,5,2,Nagpur,10670000
2629,4,5,2,Nagpur,18450000
2616,5,5,1,Nagpur,15520000
3047,3,4,1,Nagpur,20100000
3057,5,6,1,Nagpur,18725000
987,2,2,1,Nagpur,4780000
3327,3,3,2,Nagpur,27290000
2880,3,3,1,Nagpur,20765000
1914,4,4,0,Nagpur,12885000
3041,3,4,2,Nagpur,21610000
1702,3,4,3,Nagpur,7230000
608,1,2,1,Nagpur,1995000
2994,5,5,1,Nagpur,12105000
1496,2,2,3,Nagpur,8635000
903,2,2,2,Nagpur,2660000
3345,3,4,3,Nagpur,17765000
778,1,2,1,Nagpur,2130000
2804,4,4,0,Nagpur,15850000
1675,3,3,2,Nagpur,4845000
3219,4,4,2,Nagpur,24120000
932,2,2,3,Nagpur,2360000
1914,4,5,3,Nagpur,8715000
3362,3,4,3,Nagpur,19820000
810,2,2,0,Nagpur,3470000
1281,2,2,0,Nagpur,4475000
735,1,1,0,Nagpur,1850000
1774,5,5,1,Nagpur,6770000
1473,3,3,3,Nagpur,5015000
2223,3,3,2,Nagpur,9610000
2907,4,4,2,Nagpur,11035000
2529,4,5,2,Nagpur,9995000
3274,3,3,0,Nagpur,15640000
956,2,3,1,Nagpur,3230000
1459,3,3,3,Nagpur,3310000
1574,4,5,1,Nagpur,3630000
820,2,2,0,Nagpur,5265000
3467,3,3,3,Nagpur,24675000
1435,3,3,3,Nagpur,6425000
1579,5,5,3,Nagpur,7790000
1119,2,3,3,Nagpur,7205000
2306,5,5,1,Nagpur,19555000
2947,3,4,3,Nagpur,16380000
2652,3,3,2,Nagpur,22465000
3249,3,3,1,Nagpur,14895000
1575,3,4,2,Nagpur,6185000
2169,4,5,2,Nagpur,8375000
2773,5,5,0,Nagpur,17540000
2076,4,4,3,Nagpur,15380000
3002,3,4,3,Nagpur,26695000
2294,3,4,0,Nagpur,12210000
2129,4,4,1,Nagpur,13660000
3319,4,4,2,Nagpur,25795000
1373,2,2,0,Nagpur,7195000
2175,3,3,1,Nagpur,11765000
3484,3,3,1,Nagpur,26260000
2756,4,4,0,Nagpur,15735000
1175,2,2,3,Nagpur,4670000
3094,4,4,0,Nagpur,14210000
1900,4,4,1,Nagpur,10690000
1686,4,4,3,Nagpur,11230000
2346,3,3,0,Nagpur,15560000
1849,5,5,2,Nagpur,7255000
1603,5,6,0,Nagpur,10030000
1028,3,4,2,Nagpur,3975000
744,1,1,0,Nagpur,3360000
668,1,1,0,Nagpur,3505000
958,3,3,2,Nagpur,1825000
1447,2,2,0,Nagpur,8685000
2616,3,4,2,Nagpur,14350000
2082,4,5,2,Nagpur,10810000
2991,4,4,2,Nagpur,19325000
640,2,3,2,Nagpur,2880000
571,1,2,3,Nagpur,1825000
1441,2,2,2,Nagpur,6085000
1307,2,2,0,Nagpur,6320000
2505,3,4,1,Nagpur,16165000
1485,3,3,3,Nagpur,9440000
2225,4,5,0,Nagpur,13635000
3385,5,6,3,Nagpur,20330000
1989,4,4,2,Nagpur,8605000
2845,3,4,2,Nagpur,19630000
2821,3,3,1,Nagpur,24130000
3082,5,5,0,Nagpur,19570000
3199,3,4,2,Nagpur,27520000
3291,4,4,1,Nagpur,25890000
3455,4,4,0,Nagpur,15115000
2787,3,4,0,Nagpur,13040000
2867,3,3,0,Nagpur,18810000
1148,2,2,3,Nagpur,3650000
3178,3,3,1,Nagpur,28435000
3172,3,3,3,Nagpur,18320000
1069,3,4,3,Nagpur,3545000
3303,4,4,3,Nagpur,19195000
3495,5,5,0,Nagpur,16005000
906,2,2,1,Nagpur,2895000
2053,5,6,3,Nagpur,19890000
1541,3,3,3,Nagpur,7245000
1112,3,3,0,Nagpur,4175000
3165,5,5,1,Nagpur,20400000
2786,3,4,2,Nagpur,15855000
1982,3,3,3,Nagpur,14340000
2252,3,3,2,Nagpur,14540000
3027,5,5,2,Nagpur,18850000
2177,3,3,0,Nagpur,18870000
2952,5,5,1,Nagpur,9690000
1652,5,5,1,Nagpur,4705000
2412,4,5,0,Nagpur,19835000
1582,3,4,1,Nagpur,10325000
3310,3,3,1,Nagpur,18945000
1828,4,4,0,Nagpur,12765000
2700,4,4,1,Nagpur,18540000
2069,4,4,3,Nagpur,15625000
2971,4,5,0,Nagpur,18470000
607,1,1,2,Nagpur,2165000
1078,2,2,3,Nagpur,2960000
3056,3,3,2,Nagpur,21965000
792,1,1,2,Nagpur,3045000
1144,3,4,0,Nagpur,5570000
3237,3,3,0,Nagpur,22410000
3372,5,5,0,Nagpur,11645000
674,2,3,2,Nagpur,2825000
1976,3,4,2,Nagpur,10590000
3038,3,3,1,Nagpur,14160000
867,3,4,3,Nagpur,4355000
3357,3,3,0,Nagpur,17980000
1779,3,3,1,Nagpur,10495000
1911,3,3,1,Nagpur,12690000
3443,3,3,1,Nagpur,11140000
2665,3,3,3,Nagpur,18675000
3350,3,4,2,Nagpur,20230000
2973,3,3,1,Nagpur,16525000
1938,4,4,2,Nagpur,8435000
2475,5,5,0,Nagpur,13995000
747,1,1,0,Nagpur,1700000
2438,3,3,2,Nagpur,11735000
2209,3,4,1,Nagpur,12320000
1211,2,3,0,Nagpur,4230000
3045,3,3,2,Nagpur,16725000
1441,3,3,1,Nagpur,5770000
2523,3,3,2,Nagpur,16950000
1784,3,3,1,Nagpur,9845000
753,1,2,2,Nagpur,2490000
988,2,2,0,Nagpur,4600000
1710,3,3,2,Nagpur,11785000
1332,2,3,2,Nagpur,3685000
2105,3,4,2,Nagpur,11905000
940,2,2,1,Nagpur,3130000
2228,5,5,2,Nagpur,16360000
829,2,2,2,Nagpur,2950000
2394,3,3,2,Nagpur,16300000
1004,2,2,0,Nagpur,3060000
3287,3,4,1,Nagpur,21770000
2678,3,3,2,Nagpur,19815000
1289,2,2,1,Nagpur,5610000
3331,3,3,2,Nagpur,24275000
2169,3,3,2,Nagpur,4995000
552,1,1,1,Nagpur,2595000
1686,5,5,1,Nagpur,6855000
1794,4,4,0,Nagpur,10065000
3439,3,3,3,Nagpur,20025000
824,2,2,0,Nagpur,4605000
3309,4,4,3,Nagpur,17820000
783,1,1,3,Nagpur,3740000
2722,3,3,1,Nagpur,14180000
1106,3,3,3,Nagpur,7045000
1096,3,3,0,Nagpur,4165000
1314,3,4,2,Nagpur,7225000
2239,3,3,0,Nagpur,16835000
1327,3,3,2,Nagpur,6020000
3254,5,6,2,Nagpur,28255000
894,2,2,0,Nagpur,4625000
502,1,1,0,Nagpur,2675000
2774,4,4,3,Nagpur,22785000
852,2,2,2,Nagpur,3660000
907,2,2,3,Nagpur,3355000
1850,4,5,1,Nagpur,8785000
1401,2,3,1,Nagpur,6675000
2722,4,4,0,Nagpur,9735000
3345,5,6,2,Nagpur,24825000
3388,3,3,3,Nagpur,19705000
535,1,1,2,Nagpur,1805000
620,2,3,0,Nagpur,2235000
2108,5,5,3,Nagpur,8640000
2901,3,3,0,Nagpur,15575000
1155,3,3,1,Nagpur,2585000
3293,4,4,2,Nagpur,19210000
2404,4,4,3,Nagpur,14170000
1286,3,4,0,Nagpur,4305000
595,2,2,1,Nagpur,1190000
2896,3,3,1,Nagpur,14335000
2910,3,3,0,Nagpur,12385000
2178,3,3,0,Nagpur,13940000
668,1,1,3,Nagpur,2965000
3345,3,3,1,Nagpur,20320000
2374,4,4,2,Nagpur,16915000
1690,3,3,1,Nagpur,6710000
1352,3,3,1,Nagpur,6670000
612,1,1,2,Nagpur,2950000
2003,4,4,3,Nagpur,15940000
2426,3,3,0,Nagpur,12070000
1608,4,4,2,Nagpur,11010000
2524,5,6,3,Nagpur,16715000
756,1,1,3,Nagpur,4695000
1771,3,3,1,Nagpur,5970000
1544,3,4,0,Nagpur,6125000
1252,3,3,0,Nagpur,4855000
3271,5,5,3,Nagpur,18400000
2206,3,4,3,Nagpur,14240000
1543,4,4,2,Nagpur,6925000
940,3,3,3,Nagpur,4665000
513,1,1,0,Nagpur,1740000
853,3,3,2,Nagpur,2960000
802,3,3,3,Nagpur,3905000
3343,5,5,1,Nagpur,19290000
2707,3,3,0,Nagpur,15520000
3416,4,4,1,Nagpur,11695000
1735,3,3,2,Nagpur,9650000
3340,4,5,0,Nagpur,14550000
1815,3,4,3,Nagpur,10180000
1364,2,2,0,Nagpur,5170000
1472,3,3,2,Nagpur,7170000
3084,5,5,1,Nagpur,28755000
2423,3,3,1,Nagpur,11695000
3470,4,4,3,Nagpur,20295000
2204,4,4,3,Nagpur,7460000
1646,4,5,1,Nagpur,9995000
2433,4,4,2,Nagpur,14145000
3273,3,3,2,Nagpur,22845000
1012,3,4,1,Nagpur,4935000
1002,2,2,2,Nagpur,2910000
1965,3,3,3,Nagpur,7205000
1523,3,3,2,Nagpur,8025000
850,2,2,1,Nagpur,4125000
1076,3,3,0,Nagpur,6110000
689,1,1,1,Nagpur,2480000
1034,2,3,0,Nagpur,5325000
3415,3,3,0,Nagpur,13980000
2109,5,5,2,Nagpur,9475000
2313,3,3,1,Nagpur,11760000
2480,3,3,1,Nagpur,12150000
3310,3,3,3,Nagpur,22910000
2055,3,4,1,Nagpur,15185000
2204,4,4,0,Nagpur,18600000
1231,3,3,3,Nagpur,2070000
3315,5,5,0,Nagpur,29260000
3491,3,4,0,Nagpur,17625000
2361,3,4,1,Nagpur,14535000
949,3,3,0,Nagpur,1665000
1311,2,2,0,Nagpur,7355000
2871,4,4,0,Nagpur,17075000
1341,3,3,3,Nagpur,6215000
3278,3,4,2,Nagpur,14650000
1403,2,2,2,Nagpur,6090000
1070,2,3,1,Nagpur,4810000
3370,4,4,3,Nagpur,17605000
1514,5,5,0,Nagpur,8020000
1989,3,3,2,Nagpur,11190000
3309,5,6,0,Nagpur,15705000
2458,5,6,2,Nagpur,14285000
3047,3,3,3,Nagpur,20760000
2897,3,4,1,Nagpur,22745000
3106,3,3,1,Nagpur,20775000
815,2,3,2,Nagpur,3635000
2212,3,3,3,Nagpur,13955000
854,3,3,0,Nagpur,2910000
1679,3,3,2,Nagpur,10590000
853,2,2,3,Nagpur,3510000
2401,3,3,0,Nagpur,17160000
1425,2,2,3,Nagpur,8025000
2406,4,5,0,Nagpur,15920000
1939,3,4,0,Nagpur,15260000
564,2,2,1,Nagpur,3160000
2622,3,3,1,Nagpur,19615000
3161,5,5,1,Nagpur,16600000
1328,3,3,0,Nagpur,8625000
1307,3,3,1,Nagpur,5575000
1273,3,3,2,Nagpur,4445000
2855,3,4,0,Nagpur,20995000
3182,4,4,3,Nagpur,28805000
2875,5,5,2,Nagpur,14545000
1821,4,4,2,Nagpur,3160000
3095,3,4,3,Nagpur,24205000
3069,3,4,3,Nagpur,16345000
2197,3,4,3,Nagpur,7165000
1535,3,3,2,Nagpur,6955000
1560,5,5,3,Nagpur,10030000
2098,3,3,3,Nagpur,15590000
1295,2,2,0,Nagpur,3440000
1334,2,2,3,Nagpur,4075000
2243,3,3,3,Nagpur,10025000
1336,3,3,1,Nagpur,6435000
3079,4,4,3,Nagpur,20320000
774,1,1,3,Nagpur,4175000
2157,3,3,1,Nagpur,13380000
1941,3,4,2,Nagpur,9590000
1382,2,2,0,Nagpur,8340000
1754,3,3,2,Nagpur,8780000
1791,3,3,2,Nagpur,9595000
3481,4,5,2,Nagpur,17145000
1767,3,4,1,Nagpur,7755000
743,2,3,3,Nagpur,2445000
3221,4,4,3,Nagpur,27080000
2146,4,4,3,Nagpur,10805000
1883,4,5,3,Nagpur,9805000
521,1,1,0,Nagpur,2985000
3420,4,5,2,Nagpur,26280000
955,2,2,3,Nagpur,5370000
2975,4,4,2,Nagpur,24290000
1663,3,3,1,Nagpur,6930000
3192,4,4,0,Nagpur,15725000
2398,3,4,3,Nagpur,9830000
1538,3,3,3,Nagpur,6060000
1713,3,3,0,Nagpur,8205000
992,2,3,3,Nagpur,3015000
1933,3,3,1,Nagpur,12810000
1730,3,3,2,Nagpur,10800000
1534,4,4,3,Nagpur,3460000
712,1,1,3,Nagpur,3550000
2488,5,6,0,Nagpur,19115000
1414,2,2,0,Nagpur,3915000
1034,3,3,1,Nagpur,4850000
560,2,2,0,Nagpur,2345000
585,1,1,3,Nagpur,2700000
705,2,2,1,Nagpur,3515000
724,1,2,2,Nagpur,2340000
1463,2,2,2,Nagpur,5400000
1170,3,3,3,Nagpur,5785000
1058,3,3,2,Nagpur,6210000
1088,2,2,1,Nagpur,5420000
707,1,1,1,Nagpur,1740000
2956,5,5,0,Nagpur,14640000
3194,5,5,1,Nagpur,20390000
2170,4,4,3,Nagpur,17535000
1093,2,2,1,Nagpur,5520000
1827,3,4,0,Nagpur,10040000
1566,3,3,0,Nagpur,11555000
1078,2,3,1,Nagpur,3420000
3435,4,5,2,Nagpur,25035000
1148,3,3,2,Nagpur,5650000
1820,4,5,2,Nagpur,10420000
3345,5,5,1,Nagpur,19945000
3158,4,5,3,Nagpur,23045000
1709,5,5,3,Nagpur,10230000
622,2,2,3,Nagpur,3180000
2346,3,3,2,Nagpur,7050000
2115,5,5,0,Nagpur,14015000
3333,3,3,0,Nagpur,20130000
809,3,4,0,Nagpur,3015000
3223,3,3,0,Nagpur,16095000
2717,5,6,0,Nagpur,11615000
2904,3,4,3,Nagpur,9800000
604,2,2,2,Nagpur,3135000
3261,4,4,3,Nagpur,19065000
1986,3,4,2,Nagpur,13115000
2971,5,6,0,Nagpur,10635000
3012,5,5,0,Nagpur,14595000
2470,3,3,1,Nagpur,18845000
1565,3,3,3,Nagpur,5670000
2939,3,4,1,Nagpur,6715000
955,2,2,0,Nagpur,4970000
2135,3,3,0,Nagpur,8985000
2713,3,4,3,Nagpur,14465000
2028,5,6,1,Nagpur,16660000
2613,3,4,1,Nagpur,12775000
1901,3,3,3,Nagpur,9220000
1202,2,2,3,Nagpur,5290000
945,2,3,1,Nagpur,4310000
2038,3,4,1,Nagpur,12765000
1112,3,3,0,Nagpur,6320000
1575,4,5,2,Nagpur,9620000
2924,3,3,1,Nagpur,8275000
532,1,2,1,Nagpur,2135000
3413,3,3,2,Nagpur,22185000
769,2,2,0,Nagpur,3460000
1671,4,5,3,Nagpur,6930000
2195,4,5,0,Nagpur,9740000
700,1,2,2,Nagpur,3480000
3362,3,4,0,Nagpur,21460000
1274,2,3,3,Nagpur,5320000
1062,2,2,2,Nagpur,8030000
1873,3,3,0,Nagpur,11325000
545,1,1,0,Nagpur,1980000
3439,3,4,3,Nagpur,24785000
516,1,1,1,Nagpur,1865000
1578,5,5,2,Nagpur,7615000
2728,4,4,2,Nagpur,18670000
3086,4,4,3,Nagpur,23220000
3034,4,4,3,Nagpur,21095000
2211,3,3,0,Nagpur,11275000
549,1,1,0,Nagpur,3055000
3474,5,5,0,Nagpur,13625000
3141,3,4,3,Nagpur,16810000
1086,3,4,2,Nagpur,4185000
976,3,4,1,Nagpur,3195000
2948,3,4,3,Nagpur,17455000
1845,3,3,0,Nagpur,10155000
1903,3,3,3,Nagpur,11095000
2427,3,3,3,Nagpur,17720000
1656,3,4,2,Nagpur,11295000
1871,4,5,1,Nagpur,11775000
2579,4,4,0,Nagpur,13395000
1137,2,3,1,Nagpur,3065000
2098,3,3,0,Nagpur,13890000
2786,5,5,3,Nagpur,16540000
673,1,1,2,Nagpur,2815000
2974,3,3,0,Nagpur,19035000
1184,3,3,1,Nagpur,5255000
737,1,2,2,Nagpur,3780000
1962,3,3,2,Nagpur,8515000
2901,4,5,0,Nagpur,22075000
1360,2,2,0,Nagpur,5590000
2511,3,4,0,Nagpur,18725000
3219,4,4,1,Nagpur,14475000
1699,4,4,0,Nagpur,10850000
983,3,3,1,Nagpur,2970000
1940,3,3,3,Nagpur,10915000
1086,2,2,3,Nagpur,6035000
1627,5,6,1,Nagpur,10250000
3369,4,5,1,Nagpur,14885000
3341,3,4,2,Nagpur,21730000
1739,3,3,1,Nagpur,10180000
3033,4,4,1,Nagpur,21270000
2147,3,3,0,Nagpur,12045000
1236,3,3,3,Nagpur,4880000
3129,3,3,2,Nagpur,16500000
3128,4,5,1,Nagpur,14670000
2364,3,3,2,Nagpur,14020000
2864,4,4,1,Nagpur,12540000
3420,5,5,0,Nagpur,22925000
3344,3,3,0,Nagpur,22760000
1161,2,3,2,Nagpur,4760000
3276,3,3,3,Nagpur,12065000
1377,3,4,0,Nagpur,2730000
3251,5,5,1,Nagpur,26195000
2556,3,3,2,Nagpur,10065000
2019,4,4,3,Nagpur,13860000
2397,5,5,3,Nagpur,23665000
1653,4,5,2,Nagpur,8205000
2627,4,5,3,Nagpur,20730000
2799,3,4,1,Nagpur,12870000
2930,3,3,2,Nagpur,14980000
2067,4,4,3,Nagpur,17200000
2656,3,3,3,Nagpur,13945000
1225,2,2,3,Nagpur,6635000
1685,5,5,3,Nagpur,7145000
1466,2,2,2,Nagpur,4125000
1955,3,3,0,Nagpur,5275000
2594,4,4,2,Nagpur,17750000
2572,4,4,2,Nagpur,15075000
1881,5,6,1,Nagpur,11065000
2283,4,4,1,Nagpur,16805000
1226,2,2,1,Nagpur,4395000
1842,3,3,2,Nagpur,9000000
2631,3,3,2,Nagpur,25965000
3197,3,3,0,Nagpur,17090000
3159,3,3,3,Nagpur,15755000
2786,3,3,1,Nagpur,18505000
3021,4,4,0,Nagpur,20410000
1594,3,4,3,Nagpur,8250000
713,1,1,2,Nagpur,3180000
506,1,1,1,Nagpur,1015000
2500,3,3,1,Nagpur,10075000
2834,3,3,1,Nagpur,13545000
1304,3,3,0,Nagpur,3990000
687,2,3,2,Nagpur,2435000
2576,3,3,0,Nagpur,9435000
640,1,1,1,Nagpur,2055000
1687,4,4,3,Nagpur,10070000
2980,4,4,3,Nagpur,21000000
989,3,3,3,Nagpur,5160000
1536,4,4,0,Nagpur,6030000
1506,4,4,3,Nagpur,8825000
2491,3,3,2,Nagpur,12890000
2651,3,4,1,Nagpur,16195000
1969,4,4,2,Nagpur,12430000
3424,5,5,0,Nagpur,15560000
772,1,1,0,Nagpur,3755000
1271,2,3,0,Nagpur,3370000
3326,3,3,0,Nagpur,22905000
1621,4,5,3,Nagpur,12555000
2972,3,3,2,Nagpur,22260000
3386,3,4,2,Nagpur,18180000
2522,4,4,3,Nagpur,9985000
1596,5,6,3,Nagpur,7640000
2986,4,5,2,Nagpur,19745000
1263,2,2,0,Nagpur,7495000
1028,2,3,3,Nagpur,4025000
790,1,2,2,Nagpur,3375000
2243,3,3,2,Nagpur,12000000
1979,4,4,3,Nagpur,9200000
2950,3,3,2,Nagpur,17060000
3249,3,3,1,Nagpur,24695000
563,1,1,0,Nagpur,2920000
2344,4,4,1,Nagpur,12745000
797,1,1,0,Nagpur,4205000
2846,3,3,2,Nagpur,16015000
1399,2,2,2,Nagpur,4160000
1727,3,3,0,Nagpur,9560000
612,2,2,3,Nagpur,3485000
1810,3,4,1,Nagpur,5515000
2235,4,5,1,Nagpur,15140000
1614,4,5,3,Nagpur,8320000
3093,3,3,3,Nagpur,20960000
1928,3,4,2,Nagpur,9240000
1700,4,4,3,Nagpur,7720000
621,2,2,2,Nagpur,3425000
849,3,3,3,Nagpur,4915000
3275,3,3,0,Nagpur,18750000
2762,3,3,2,Nagpur,16190000
2478,5,6,2,Nagpur,15680000
1723,4,5,3,Nagpur,11975000
2595,4,4,0,Nagpur,10175000
1731,3,4,0,Nagpur,10370000
2517,5,6,1,Nagpur,7100000
1919,4,4,2,Nagpur,10485000
755,1,1,1,Nagpur,2580000
3370,3,3,3,Nagpur,16260000
